,NHS_NUMBER,DATE_OF_BIRTH,FIRST_NAME,LAST_NAME,HOUSEHOLD,AGE,PRACTICE_CODE,PRACTICE_NAME,DISTANCE_FROM_PRACTICE,ESTABLISHMENT_TYPE,EDUCATIONAL_ESTABLISHMENT_UPN,EDUCATIONAL_ESTABLISHMENT_NAME,UNI_COURSE_CODE,UNI_COURSE_TITLE,LAT,LON,MARITAL_STATUS_CODE,MARITAL_STATUS,GENERAL_HEALTH_CODE,GENERAL_HEALTH,OCCUPATION_CODE,OCCUPATION,SEX_CODE,SEX,HOURS_WORKED_CODE,HOURS_WORKED,ECONOMICACTIVITY_CODE,ECONOMICACTIVITY,HOUSEHOLD_TYPE_CODE,HOUSEHOLD_TYPE,ADDRESS_1,ADDRESS_2,ADDRESS_3,ADDRESS_4,ADDRESS_5,ADDRESS_6,YEARS_AT_ADDRESS,POSTCODE,POSTCODE_NO_SPACE,LOCAL_AUTHORITY_CODE,LOCAL_AUTHORITY,LSOA_CODE,ETHNICITY,CANCER,DIABETES,COPD,ASTHMA,HYPERTENSION,MORBILITIES,ICB22NM,ICB22CD,PCN,MULTIPLE_MOBILITIES,BODY_WEIGHT
2628,0017788214,2017-05-21,Robert,Langford,H16719777,8,F83006,AMPTHILL PRACTICE,222.64138925593437,School,100430,Tufnell Park Primary School,,,51.5466322,-0.13675637,2,<16 years old therefore ineligible to marry,5,Very Good,1,<16 years old,1,Male,1,<16 years old,1,<16 years old,8,Two adults and 2+ children,SECOND FLOOR FLAT 35,LAWFORD ROAD,LONDON,LONDON,CAMDEN,GREATER LONDON,2,NW5 2LG,NW52LG,E09000007,Camden London Boro,E01000870,White,,,,1,,1,NHS North Central London Integrated Care Board,E54000028,U83457,0,Idealweight
2629,0041264887,1997-05-21,James,Dortch,H19460907,28,F83006,AMPTHILL PRACTICE,175.91163326038807,University,10004048,LONDON METROPOLITAN UNIVERSITY,UDTTRMAN,Tourism and Travel Management,51.54672446,-0.13746422,1,Single,4, Good,2,Not Working,1,Male,5,16-74 years old who do not fall into these categories,11,Economically inactive -  student,9,Complex other,SECOND FLOOR FLAT 35,LAWFORD ROAD,LONDON,LONDON,CAMDEN,GREATER LONDON,2,NW5 2LG,NW52LG,E09000007,Camden London Boro,E01000870,Asian,,,,,1,1,NHS North Central London Integrated Care Board,E54000028,U83457,0,Overweight
2630,0041264887,1997-05-21,James,Dortch,H19460907,28,F83006,AMPTHILL PRACTICE,175.91163326038807,University,10004048,LONDON METROPOLITAN UNIVERSITY,UDTTRMAN,Tourism and Travel Management,51.54672446,-0.13746422,1,Single,4, Good,2,Not Working,1,Male,5,16-74 years old who do not fall into these categories,11,Economically inactive -  student,9,Complex other,SECOND FLOOR FLAT 35,LAWFORD ROAD,LONDON,LONDON,CAMDEN,GREATER LONDON,2,NW5 2LG,NW52LG,E09000007,Camden London Boro,E01000870,White,,,,,1,1,NHS North Central London Integrated Care Board,E54000028,U83457,0,Overweight
2631,0051366644,2009-05-21,Leroy,Barraza,H19461647,16,F83006,AMPTHILL PRACTICE,180.10919132136326,School,100453,Beacon High,,,51.54665223,-0.13738137,1,Single,5,Very Good,2,Not Working,1,Male,5,16-74 years old who do not fall into these categories,4,Economically active - student,9,Complex other,SECOND FLOOR FLAT 35,LAWFORD ROAD,LONDON,LONDON,CAMDEN,GREATER LONDON,2,NW5 2LG,NW52LG,E09000007,Camden London Boro,E01000870,Black,,,,,,0,NHS North Central London Integrated Care Board,E54000028,U83457,0,Overweight
2632,0014669759,2014-05-21,James,Langford,H16719777,11,F83006,AMPTHILL PRACTICE,222.64138925593437,School,100430,Tufnell Park Primary School,,,51.5466322,-0.13675637,2,<16 years old therefore ineligible to marry,5,Very Good,1,<16 years old,1,Male,1,<16 years old,1,<16 years old,8,Two adults and 2+ children,SECOND FLOOR FLAT 35,LAWFORD ROAD,LONDON,LONDON,CAMDEN,GREATER LONDON,2,NW5 2LG,NW52LG,E09000007,Camden London Boro,E01000870,Asian,,1,,,,1,NHS North Central London Integrated Care Board,E54000028,U83457,0,Overweight
2633,0034409603,2009-05-21,Sandra,Christensen,H19461685,16,F83006,AMPTHILL PRACTICE,231.315182440966,,,,,,51.54623562,-0.13662027,1,Single,5,Very Good,5,Associate professional and technical occupations,2,Female,3,31-48 hours per week,3,Economically active - employee,9,Complex other,SECOND FLOOR FLAT 35,LAWFORD ROAD,LONDON,LONDON,CAMDEN,GREATER LONDON,2,NW5 2LG,NW52LG,E09000007,Camden London Boro,E01000870,White,,,,,,0,NHS North Central London Integrated Care Board,E54000028,U83457,0,Idealweight
2634,0024455484,1997-05-21,Alyce,Moore,H19461411,28,F83006,AMPTHILL PRACTICE,232.67559042687907,,,,,,51.54643962,-0.13659044,1,Single,5,Very Good,11,Elementary occupations,2,Female,5,16-74 years old who do not fall into these categories,6,Economically active - unemployed,9,Complex other,SECOND FLOOR FLAT 35,LAWFORD ROAD,LONDON,LONDON,CAMDEN,GREATER LONDON,2,NW5 2LG,NW52LG,E09000007,Camden London Boro,E01000870,White,,,,,,0,NHS North Central London Integrated Care Board,E54000028,U83457,0,Idealweight
2635,0001880075,2002-05-21,Amelia,Wille,H16719997,23,F83006,AMPTHILL PRACTICE,206.75260355329348,University,10007773,OPEN UNIVERSITY(THE),R44,Geography,51.54627048,-0.13697225,1,Single,4, Good,2,Not Working,2,Female,5,16-74 years old who do not fall into these categories,11,Economically inactive -  student,8,Two adults and 2+ children,SECOND FLOOR FLAT 35,LAWFORD ROAD,LONDON,LONDON,CAMDEN,GREATER LONDON,2,NW5 2LG,NW52LG,E09000007,Camden London Boro,E01000870,White,,,,1,,1,NHS North Central London Integrated Care Board,E54000028,U83457,0,Idealweight
2636,0040885427,2001-05-21,Catherine,Figgs,H19461680,24,F83006,AMPTHILL PRACTICE,243.97201815462046,,,,,,51.54624187,-0.13643593,1,Single,5,Very Good,5,Associate professional and technical occupations,2,Female,5,16-74 years old who do not fall into these categories,7,Economically inactive -  looking after home or family,9,Complex other,SECOND FLOOR FLAT 35,LAWFORD ROAD,LONDON,LONDON,CAMDEN,GREATER LONDON,2,NW5 2LG,NW52LG,E09000007,Camden London Boro,E01000870,Black,,1,,,,1,NHS North Central London Integrated Care Board,E54000028,U83457,0,Idealweight
2637,0048033522,1959-05-21,Shaun,Andrews,H16719801,66,F83006,AMPTHILL PRACTICE,174.35261709257978,,,,,,51.54663006,-0.13746016,4, Married or in a same sex civil partnership,4, Good,3,"Managers, directors and senior officials",1,Male,4,<49 hours per week,5,Economically active -  self employed,8,Two adults and 2+ children,SECOND FLOOR FLAT 35,LAWFORD ROAD,LONDON,LONDON,CAMDEN,GREATER LONDON,2,NW5 2LG,NW52LG,E09000007,Camden London Boro,E01000870,White,,,,1,,1,NHS North Central London Integrated Care Board,E54000028,U83457,0,Underweight
2638,0018801192,2000-05-21,Jerome,Collins,H19460792,25,F83006,AMPTHILL PRACTICE,207.96069191792236,,,,,,51.54653544,-0.13695498,1,Single,5,Very Good,11,Elementary occupations,1,Male,7,16-30 hours per week,3,Economically active - employee,9,Complex other,SECOND FLOOR FLAT 35,LAWFORD ROAD,LONDON,LONDON,CAMDEN,GREATER LONDON,2,NW5 2LG,NW52LG,E09000007,Camden London Boro,E01000870,White,,,,,,0,NHS North Central London Integrated Care Board,E54000028,U83457,0,Idealweight
2639,0029028380,2004-05-21,Angela,White,H19461047,21,F83006,AMPTHILL PRACTICE,233.1910265303584,,,,,,51.54616247,-0.13660449,1,Single,4, Good,8,"Caring, Leisure and other service occupations",2,Female,3,31-48 hours per week,3,Economically active - employee,9,Complex other,SECOND FLOOR FLAT 35,LAWFORD ROAD,LONDON,LONDON,CAMDEN,GREATER LONDON,2,NW5 2LG,NW52LG,E09000007,Camden London Boro,E01000870,White,,,,1,,1,NHS North Central London Integrated Care Board,E54000028,U83457,0,Overweight
2640,0052282605,2020-05-21,Dorothy,Brophy,H16719997,5,F83006,AMPTHILL PRACTICE,206.75260355329348,School,145731,Hungerford School,,,51.54627048,-0.13697225,2,<16 years old therefore ineligible to marry,5,Very Good,1,<16 years old,2,Female,1,<16 years old,1,<16 years old,8,Two adults and 2+ children,SECOND FLOOR FLAT 35,LAWFORD ROAD,LONDON,LONDON,CAMDEN,GREATER LONDON,2,NW5 2LG,NW52LG,E09000007,Camden London Boro,E01000870,Asian,,,,,,0,NHS North Central London Integrated Care Board,E54000028,U83457,0,Idealweight
2641,0037414043,2000-05-21,Richard,Wilson,H19460812,25,F83006,AMPTHILL PRACTICE,218.7989090531749,,,,,,51.54659181,-0.13680534,1,Single,5,Very Good,9,Sales and customer service occupations,1,Male,3,31-48 hours per week,3,Economically active - employee,9,Complex other,SECOND FLOOR FLAT 35,LAWFORD ROAD,LONDON,LONDON,CAMDEN,GREATER LONDON,2,NW5 2LG,NW52LG,E09000007,Camden London Boro,E01000870,Black,,1,,,,1,NHS North Central London Integrated Care Board,E54000028,U83457,0,Overweight
2642,0020170222,2007-05-21,Donald,Smithson,H19460951,18,F83006,AMPTHILL PRACTICE,193.23879015239964,School,143217,The Bridge School,,,51.5465503,-0.13717041,1,Single,5,Very Good,2,Not Working,1,Male,5,16-74 years old who do not fall into these categories,11,Economically inactive -  student,9,Complex other,SECOND FLOOR FLAT 35,LAWFORD ROAD,LONDON,LONDON,CAMDEN,GREATER LONDON,2,NW5 2LG,NW52LG,E09000007,Camden London Boro,E01000870,White,,,,1,,1,NHS North Central London Integrated Care Board,E54000028,U83457,0,Overweight
2643,0048668457,1961-05-21,Karen,Lafond,H19461608,64,F83006,AMPTHILL PRACTICE,211.8747976778455,,,,,,51.54668247,-0.1369241,3,Divorced or formerly in a same-sex civil partnership which is now legally dissolved,4, Good,3,"Managers, directors and senior officials",2,Female,3,31-48 hours per week,3,Economically active - employee,9,Complex other,SECOND FLOOR FLAT 35,LAWFORD ROAD,LONDON,LONDON,CAMDEN,GREATER LONDON,2,NW5 2LG,NW52LG,E09000007,Camden London Boro,E01000870,White,,,,1,,1,NHS North Central London Integrated Care Board,E54000028,U83457,0,Idealweight
2644,0045938032,2004-05-21,Wm,Duarte,H19461685,21,F83006,AMPTHILL PRACTICE,231.315182440966,University,10004048,LONDON METROPOLITAN UNIVERSITY,UDHUMNUT,Human Nutrition,51.54623562,-0.13662027,1,Single,5,Very Good,9,Sales and customer service occupations,1,Male,6,<15 hours per week,4,Economically active - student,9,Complex other,SECOND FLOOR FLAT 35,LAWFORD ROAD,LONDON,LONDON,CAMDEN,GREATER LONDON,2,NW5 2LG,NW52LG,E09000007,Camden London Boro,E01000870,Black,,1,,1,,2,NHS North Central London Integrated Care Board,E54000028,U83457,1,Idealweight
2645,0005332947,2000-05-21,Rita,Mendoza,H19461774,25,F83006,AMPTHILL PRACTICE,215.46258253949412,,,,,,51.546478,-0.13684122,1,Single,4, Good,4,Professional occupations,2,Female,3,31-48 hours per week,3,Economically active - employee,9,Complex other,SECOND FLOOR FLAT 35,LAWFORD ROAD,LONDON,LONDON,CAMDEN,GREATER LONDON,2,NW5 2LG,NW52LG,E09000007,Camden London Boro,E01000870,Asian,,,,1,,1,NHS North Central London Integrated Care Board,E54000028,U83457,0,Idealweight
2646,0008097662,2013-05-21,Patricia,Collins,H16719755,12,F83006,AMPTHILL PRACTICE,237.58491824978873,School,100453,Beacon High,,,51.54616585,-0.13653993,2,<16 years old therefore ineligible to marry,5,Very Good,1,<16 years old,2,Female,1,<16 years old,1,<16 years old,8,Two adults and 2+ children,SECOND FLOOR FLAT 35,LAWFORD ROAD,LONDON,LONDON,CAMDEN,GREATER LONDON,2,NW5 2LG,NW52LG,E09000007,Camden London Boro,E01000870,White,,,,1,,1,NHS North Central London Integrated Care Board,E54000028,U83457,0,Overweight
2647,0035378219,2002-05-21,Ernie,Rios,H19460789,23,F83006,AMPTHILL PRACTICE,212.1793936326702,,,,,,51.54634561,-0.13688763,1,Single,4, Good,9,Sales and customer service occupations,1,Male,3,31-48 hours per week,3,Economically active - employee,9,Complex other,SECOND FLOOR FLAT 35,LAWFORD ROAD,LONDON,LONDON,CAMDEN,GREATER LONDON,2,NW5 2LG,NW52LG,E09000007,Camden London Boro,E01000870,White,,,,1,1,2,NHS North Central London Integrated Care Board,E54000028,U83457,1,Idealweight
2648,0051094550,1978-05-21,Donald,Camper,H19461310,47,F83006,AMPTHILL PRACTICE,197.61298774827063,,,,,,51.54650351,-0.13710162,3,Divorced or formerly in a same-sex civil partnership which is now legally dissolved,5,Very Good,4,Professional occupations,1,Male,3,31-48 hours per week,5,Economically active -  self employed,9,Complex other,SECOND FLOOR FLAT 35,LAWFORD ROAD,LONDON,LONDON,CAMDEN,GREATER LONDON,2,NW5 2LG,NW52LG,E09000007,Camden London Boro,E01000870,White,,,,,,0,NHS North Central London Integrated Care Board,E54000028,U83457,0,Overweight
2649,0019960866,1995-05-21,Wendy,Richard,H19461680,30,F83006,AMPTHILL PRACTICE,243.97201815462046,University,10004048,LONDON METROPOLITAN UNIVERSITY,UDINDEDE,Interior Design and Decoration,51.54624187,-0.13643593,1,Single,5,Very Good,4,Professional occupations,2,Female,5,16-74 years old who do not fall into these categories,11,Economically inactive -  student,9,Complex other,SECOND FLOOR FLAT 35,LAWFORD ROAD,LONDON,LONDON,CAMDEN,GREATER LONDON,2,NW5 2LG,NW52LG,E09000007,Camden London Boro,E01000870,White,,,,1,,1,NHS North Central London Integrated Care Board,E54000028,U83457,0,Idealweight
2650,0019960866,1995-05-21,Wendy,Richard,H19461680,30,F83006,AMPTHILL PRACTICE,243.97201815462046,University,10004048,LONDON METROPOLITAN UNIVERSITY,UDINDEDE,Interior Design and Decoration,51.54624187,-0.13643593,1,Single,5,Very Good,4,Professional occupations,2,Female,5,16-74 years old who do not fall into these categories,11,Economically inactive -  student,9,Complex other,SECOND FLOOR FLAT 35,LAWFORD ROAD,LONDON,LONDON,CAMDEN,GREATER LONDON,2,NW5 2LG,NW52LG,E09000007,Camden London Boro,E01000870,Asian,,,,1,,1,NHS North Central London Integrated Care Board,E54000028,U83457,0,Idealweight
2651,0040676411,1953-05-21,Elena,Lewis,H19461073,72,F83006,AMPTHILL PRACTICE,233.59761068336766,,,,,,51.54654899,-0.13658485,3,Divorced or formerly in a same-sex civil partnership which is now legally dissolved,4, Good,4,Professional occupations,2,Female,7,16-30 hours per week,3,Economically active - employee,9,Complex other,SECOND FLOOR FLAT 35,LAWFORD ROAD,LONDON,LONDON,CAMDEN,GREATER LONDON,2,NW5 2LG,NW52LG,E09000007,Camden London Boro,E01000870,White,,,,,,0,NHS North Central London Integrated Care Board,E54000028,U83457,0,Underweight
2652,0028249937,1999-05-21,Renee,Brant,H19461575,26,F83006,AMPTHILL PRACTICE,220.31923890875743,,,,,,51.54628576,-0.13677406,1,Single,5,Very Good,4,Professional occupations,2,Female,3,31-48 hours per week,3,Economically active - employee,9,Complex other,SECOND FLOOR FLAT 35,LAWFORD ROAD,LONDON,LONDON,CAMDEN,GREATER LONDON,2,NW5 2LG,NW52LG,E09000007,Camden London Boro,E01000870,White,,,,,,0,NHS North Central London Integrated Care Board,E54000028,U83457,0,Idealweight
2653,0038862580,2012-05-21,Paul,Shindorf,H16719824,13,F83006,AMPTHILL PRACTICE,192.50574251705595,School,100453,Beacon High,,,51.54661215,-0.13719141,2,<16 years old therefore ineligible to marry,5,Very Good,1,<16 years old,1,Male,1,<16 years old,1,<16 years old,8,Two adults and 2+ children,SECOND FLOOR FLAT 35,LAWFORD ROAD,LONDON,LONDON,CAMDEN,GREATER LONDON,2,NW5 2LG,NW52LG,E09000007,Camden London Boro,E01000870,Black,,,,,,0,NHS North Central London Integrated Care Board,E54000028,U83457,0,Idealweight
2654,0012068976,1992-05-21,Dan,Harian,H19461309,33,F83006,AMPTHILL PRACTICE,200.2516308553473,,,,,,51.54655279,-0.13706897,1,Single,5,Very Good,4,Professional occupations,1,Male,3,31-48 hours per week,5,Economically active -  self employed,9,Complex other,SECOND FLOOR FLAT 35,LAWFORD ROAD,LONDON,LONDON,CAMDEN,GREATER LONDON,2,NW5 2LG,NW52LG,E09000007,Camden London Boro,E01000870,Black,,,,1,,1,NHS North Central London Integrated Care Board,E54000028,U83457,0,Overweight
2655,0014459381,2013-05-21,Mark,Andrews,H16719801,12,F83006,AMPTHILL PRACTICE,174.35261709257978,School,100453,Beacon High,,,51.54663006,-0.13746016,2,<16 years old therefore ineligible to marry,5,Very Good,1,<16 years old,1,Male,1,<16 years old,1,<16 years old,8,Two adults and 2+ children,SECOND FLOOR FLAT 35,LAWFORD ROAD,LONDON,LONDON,CAMDEN,GREATER LONDON,2,NW5 2LG,NW52LG,E09000007,Camden London Boro,E01000870,Black,,1,,,,1,NHS North Central London Integrated Care Board,E54000028,U83457,0,Idealweight
2656,0030631990,2004-05-21,Margaret,Townsend,H19461550,21,F83006,AMPTHILL PRACTICE,195.0733203618993,University,10004048,LONDON METROPOLITAN UNIVERSITY,UDBMMKFY,Business Management and Marketing (including foundation year),51.54648343,-0.13713672,1,Single,4, Good,2,Not Working,2,Female,5,16-74 years old who do not fall into these categories,11,Economically inactive -  student,9,Complex other,SECOND FLOOR FLAT 35,LAWFORD ROAD,LONDON,LONDON,CAMDEN,GREATER LONDON,2,NW5 2LG,NW52LG,E09000007,Camden London Boro,E01000870,Asian,,1,,1,1,3,NHS North Central London Integrated Care Board,E54000028,U83457,1,Overweight
2657,0027364133,2004-05-21,Robert,Dixon,H19460789,21,F83006,AMPTHILL PRACTICE,212.1793936326702,,,,,,51.54634561,-0.13688763,1,Single,5,Very Good,11,Elementary occupations,1,Male,3,31-48 hours per week,3,Economically active - employee,9,Complex other,SECOND FLOOR FLAT 35,LAWFORD ROAD,LONDON,LONDON,CAMDEN,GREATER LONDON,2,NW5 2LG,NW52LG,E09000007,Camden London Boro,E01000870,White,,,,1,,1,NHS North Central London Integrated Care Board,E54000028,U83457,0,Overweight
2658,0024625350,1994-05-21,Oscar,Coffman,H19461518,31,F83006,AMPTHILL PRACTICE,226.72144010985244,,,,,,51.5462861,-0.13668129,1,Single,5,Very Good,7,Skilled trades occupations,1,Male,4,<49 hours per week,5,Economically active -  self employed,9,Complex other,SECOND FLOOR FLAT 35,LAWFORD ROAD,LONDON,LONDON,CAMDEN,GREATER LONDON,2,NW5 2LG,NW52LG,E09000007,Camden London Boro,E01000870,Black,,,,1,,1,NHS North Central London Integrated Care Board,E54000028,U83457,0,Overweight
2659,0042595801,1985-05-21,Priscilla,Orr,H19461646,40,F83006,AMPTHILL PRACTICE,224.57963383881565,,,,,,51.54624267,-0.13671708,3,Divorced or formerly in a same-sex civil partnership which is now legally dissolved,4, Good,6,Administrative and secretarial occupations,2,Female,5,16-74 years old who do not fall into these categories,10,Economically inactive -  long-term sick or disabled,9,Complex other,SECOND FLOOR FLAT 35,LAWFORD ROAD,LONDON,LONDON,CAMDEN,GREATER LONDON,2,NW5 2LG,NW52LG,E09000007,Camden London Boro,E01000870,Black,,,,,,0,NHS North Central London Integrated Care Board,E54000028,U83457,0,Idealweight
2660,0017199551,2002-05-21,David,Nelson,H19461679,23,F83006,AMPTHILL PRACTICE,186.8878608170074,,,,,,51.54674416,-0.13730868,1,Single,4, Good,7,Skilled trades occupations,1,Male,4,<49 hours per week,3,Economically active - employee,9,Complex other,SECOND FLOOR FLAT 35,LAWFORD ROAD,LONDON,LONDON,CAMDEN,GREATER LONDON,2,NW5 2LG,NW52LG,E09000007,Camden London Boro,E01000870,White,,,,,,0,NHS North Central London Integrated Care Board,E54000028,U83457,0,Idealweight
2661,0027588038,1998-05-21,Arielle,Walker,H19461073,27,F83006,AMPTHILL PRACTICE,233.59761068336766,,,,,,51.54654899,-0.13658485,1,Single,5,Very Good,5,Associate professional and technical occupations,2,Female,3,31-48 hours per week,3,Economically active - employee,9,Complex other,SECOND FLOOR FLAT 35,LAWFORD ROAD,LONDON,LONDON,CAMDEN,GREATER LONDON,2,NW5 2LG,NW52LG,E09000007,Camden London Boro,E01000870,Black,,,,,,0,NHS North Central London Integrated Care Board,E54000028,U83457,0,Idealweight
2662,0014742505,1974-05-21,Ronald,Langford,H16719777,51,F83006,AMPTHILL PRACTICE,222.64138925593437,,,,,,51.5466322,-0.13675637,4, Married or in a same sex civil partnership,4, Good,3,"Managers, directors and senior officials",1,Male,4,<49 hours per week,5,Economically active -  self employed,8,Two adults and 2+ children,SECOND FLOOR FLAT 35,LAWFORD ROAD,LONDON,LONDON,CAMDEN,GREATER LONDON,2,NW5 2LG,NW52LG,E09000007,Camden London Boro,E01000870,Black,,1,1,,1,3,NHS North Central London Integrated Care Board,E54000028,U83457,1,Overweight
2663,0031794670,1987-05-21,Paula,Marr,H19460928,38,F83006,AMPTHILL PRACTICE,239.71557435046296,,,,,,51.54655361,-0.13649668,1,Single,4, Good,6,Administrative and secretarial occupations,2,Female,3,31-48 hours per week,3,Economically active - employee,9,Complex other,SECOND FLOOR FLAT 35,LAWFORD ROAD,LONDON,LONDON,CAMDEN,GREATER LONDON,2,NW5 2LG,NW52LG,E09000007,Camden London Boro,E01000870,White,,1,,,,1,NHS North Central London Integrated Care Board,E54000028,U83457,0,Overweight
2664,0006143862,2004-05-21,Judy,Spencer,H19460928,21,F83006,AMPTHILL PRACTICE,239.71557435046296,,,,,,51.54655361,-0.13649668,1,Single,5,Very Good,2,Not Working,2,Female,5,16-74 years old who do not fall into these categories,6,Economically active - unemployed,9,Complex other,SECOND FLOOR FLAT 35,LAWFORD ROAD,LONDON,LONDON,CAMDEN,GREATER LONDON,2,NW5 2LG,NW52LG,E09000007,Camden London Boro,E01000870,White,,,,1,,1,NHS North Central London Integrated Care Board,E54000028,U83457,0,Underweight
2665,0048361572,2002-05-21,Maria,Clark,H19461685,23,F83006,AMPTHILL PRACTICE,231.315182440966,,,,,,51.54623562,-0.13662027,1,Single,4, Good,11,Elementary occupations,2,Female,7,16-30 hours per week,3,Economically active - employee,9,Complex other,SECOND FLOOR FLAT 35,LAWFORD ROAD,LONDON,LONDON,CAMDEN,GREATER LONDON,2,NW5 2LG,NW52LG,E09000007,Camden London Boro,E01000870,White,,,,1,,1,NHS North Central London Integrated Care Board,E54000028,U83457,0,Idealweight
2666,0029101457,1998-05-21,Jamie,Martinez,H19461165,27,F83006,AMPTHILL PRACTICE,173.87491864400124,,,,,,51.54673217,-0.13749696,1,Single,5,Very Good,5,Associate professional and technical occupations,2,Female,3,31-48 hours per week,3,Economically active - employee,9,Complex other,SECOND FLOOR FLAT 35,LAWFORD ROAD,LONDON,LONDON,CAMDEN,GREATER LONDON,2,NW5 2LG,NW52LG,E09000007,Camden London Boro,E01000870,White,,,,1,,1,NHS North Central London Integrated Care Board,E54000028,U83457,0,Overweight
